UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision
663737e4-aebd-487f-b816-78b4c086385e;book3_thucydides_utf8.txt;Tolmides;char-offset:20467;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;20467.0;Athenae;37.97158606761233;23.723824697002375;rough
913a2b61-dde9-40fb-bae2-d85ca57331d3;book3_thucydides_utf8.txt;Eupompides;char-offset:20495;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;20495.0;Athenae;37.97158606761233;23.723824697002375;rough
b53c9a84-2806-4cd4-a5e8-ea7fd6a02cda;book3_thucydides_utf8.txt;Daimachus;char-offset:20514;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;20514.0;Athenae;37.97158606761233;23.723824697002375;rough
4006212f-1ab6-4bbb-9578-c0f146fe0889;book3_thucydides_utf8.txt;Plataeans;char-offset:21418;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;21418.0;Plataea;38.221075299999995;23.27353775;precise
95f8a817-34f8-4986-86a4-1c5f8ce5766a;book3_thucydides_utf8.txt;Plataeans;char-offset:22146;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;22146.0;Plataea;38.221075299999995;23.27353775;precise
337ca407-1bc2-453a-a9ef-9a6587793e56;book3_thucydides_utf8.txt;Ammias;char-offset:23064;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;23064.0;Athenae;37.97158606761233;23.723824697002375;rough
33b0ccba-af68-4fdb-ac7f-5daf6f3fbdbc;book3_thucydides_utf8.txt;Coroebus;char-offset:23079;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;23079.0;Athenae;37.97158606761233;23.723824697002375;rough
e2da59b8-ed5e-4305-a88d-bc5e358fe8bd;book3_thucydides_utf8.txt;Plataeans;char-offset:23572;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;23572.0;Plataea;38.221075299999995;23.27353775;precise
90998d82-40c9-4c4b-9975-307fc7c37a01;book3_thucydides_utf8.txt;Plataeans;char-offset:23780;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;23780.0;Plataea;38.221075299999995;23.27353775;precise
a3e7e074-4b0e-4646-a4ec-dd2b4d4232a6;book3_thucydides_utf8.txt;Plataeans;char-offset:24374;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;24374.0;Plataea;38.221075299999995;23.27353775;precise
270c2f66-4c7a-41d7-a58f-d12aed841ffa;book3_thucydides_utf8.txt;Plataeans;char-offset:25604;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;25604.0;Plataea;38.221075299999995;23.27353775;precise
ea4c79fc-6fbb-41f2-b0c9-308210203af2;book3_thucydides_utf8.txt;Plataeans;char-offset:26382;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;26382.0;Plataea;38.221075299999995;23.27353775;precise
de15961c-c50d-4df6-923f-5642f0597a41;book3_thucydides_utf8.txt;Plataeans;char-offset:26839;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;26839.0;Plataea;38.221075299999995;23.27353775;precise
f5a9e1a1-ebda-46b2-af33-9baf4429ccfc;book3_thucydides_utf8.txt;Plataeans;char-offset:27252;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;27252.0;Plataea;38.221075299999995;23.27353775;precise
fbdeb5d2-42cc-4daa-96cf-063edfade42e;book3_thucydides_utf8.txt;Plataean party;char-offset:27529;PERSON;group|origin:Platea|pleiades:541063|side:Athenian;Platea;541063;Athenian;TRUE;27529.0;Plataea;38.221075299999995;23.27353775;precise
f121d5ba-df46-4bf0-abef-1b366b198ccc;book3_thucydides_utf8.txt;Thucydides;char-offset:28254;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;28254.0;Athenae;37.97158606761233;23.723824697002375;rough
cfd6a1ce-5d42-44d9-8957-73ef885fcbf0;book3_thucydides_utf8.txt;Athenians;char-offset:28484;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;28484.0;Athenae;37.97158606761233;23.723824697002375;rough
a33c9b07-f7a7-45cd-b0bf-c6b3c6889013;book3_thucydides_utf8.txt;Athenians;char-offset:28983;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;28983.0;Athenae;37.97158606761233;23.723824697002375;rough
88554e9f-6cd7-447a-80a1-2c53a8180b51;book3_thucydides_utf8.txt;Athenians;char-offset:29594;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;29594.0;Athenae;37.97158606761233;23.723824697002375;rough
3f74f8ea-a897-487c-9a7f-fae6e4aff548;book3_thucydides_utf8.txt;Athenians;char-offset:29824;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;29824.0;Athenae;37.97158606761233;23.723824697002375;rough
2029cf95-18f6-43b1-98b1-1154c7ba24a0;book3_thucydides_utf8.txt;Athenians;char-offset:30131;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;30131.0;Athenae;37.97158606761233;23.723824697002375;rough
22a94ae8-b636-4c2a-9c13-1ee9f5343663;book3_thucydides_utf8.txt;Paches;char-offset:30318;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;30318.0;Athenae;37.97158606761233;23.723824697002375;rough
