UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision;mention_count
d1b3e45f-1c56-4e76-941e-0d1062df539d;book3_thucydides_utf8.txt;Laches;char-offset:142358;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;142358.0;Athenae;37.97158606761233;23.723824697002375;rough;6
0605c438-b51d-4f67-ac8c-77d37b1e4e7c;book3_thucydides_utf8.txt;Laches;char-offset:110473;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;110473.0;Athenae;37.97158606761233;23.723824697002375;rough;6
5691a9de-86ae-43ac-b3d4-edf4e3db476b;book3_thucydides_utf8.txt;Laches;char-offset:125954;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;125954.0;Athenae;37.97158606761233;23.723824697002375;rough;6
399e79c0-748f-4e3e-aa29-141a27e34649;book3_thucydides_utf8.txt;Laches;char-offset:143094;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;143094.0;Athenae;37.97158606761233;23.723824697002375;rough;6
242eea82-7c99-4d61-a014-d56665835f8e;book3_thucydides_utf8.txt;Laches;char-offset:143178;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;143178.0;Athenae;37.97158606761233;23.723824697002375;rough;6
7ff540a1-0669-45ff-9319-958ef0c9dc76;book3_thucydides_utf8.txt;Laches;char-offset:106201;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;106201.0;Athenae;37.97158606761233;23.723824697002375;rough;6
1a2efdd4-c6ac-43f2-adcc-491afe3a6c61;book3_thucydides_utf8.txt;Eurymedon;char-offset:142972;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;142972.0;Athenae;37.97158606761233;23.723824697002375;rough;5
6af8aeb1-e730-4642-8c75-b10310428084;book3_thucydides_utf8.txt;Peithias;char-offset:88808;PERSON;origin:Corcyra|pleiades:530834|side:Athenian;Corcyra;530834;Athenian;FALSE;88808.0;Corcyra (settlement);39.60813;19.906703;precise;5
88b5ee89-0f7d-4449-8c9d-663b1140a35b;book3_thucydides_utf8.txt;Eurymedon;char-offset:111815;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111815.0;Athenae;37.97158606761233;23.723824697002375;rough;5
df1d8e78-9baa-4fac-aeb8-75d931140072;book3_thucydides_utf8.txt;Peithias;char-offset:88580;PERSON;origin:Corcyra|pleiades:530834|side:Athenian;Corcyra;530834;Athenian;FALSE;88580.0;Corcyra (settlement);39.60813;19.906703;precise;5
048db4eb-1693-457e-82d4-c069baf354bc;book3_thucydides_utf8.txt;Peithias;char-offset:88895;PERSON;origin:Corcyra|pleiades:530834|side:Athenian;Corcyra;530834;Athenian;FALSE;88895.0;Corcyra (settlement);39.60813;19.906703;precise;5
7e1c021f-1682-4fc5-8a39-55b616cd3516;book3_thucydides_utf8.txt;Peithias;char-offset:88416;PERSON;origin:Corcyra|pleiades:530834|side:Athenian;Corcyra;530834;Athenian;FALSE;88416.0;Corcyra (settlement);39.60813;19.906703;precise;5
0cc9841b-c57c-4c51-b0c2-ad5e9b97866b;book3_thucydides_utf8.txt;Peithias;char-offset:87923;PERSON;origin:Corcyra|pleiades:530834|side:Athenian;Corcyra;530834;Athenian;FALSE;87923.0;Corcyra (settlement);39.60813;19.906703;precise;5
d8fd490f-f1e2-4b63-91e2-1e887ae43abb;book3_thucydides_utf8.txt;Eurymedon;char-offset:105319;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;105319.0;Athenae;37.97158606761233;23.723824697002375;rough;5
3a0034a2-a5eb-44cb-9a62-337b8a7962b1;book3_thucydides_utf8.txt;Eurymedon;char-offset:97611;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;97611.0;Athenae;37.97158606761233;23.723824697002375;rough;5
4c7193be-8929-4667-a3cf-e4746d3e71da;book3_thucydides_utf8.txt;Eurymedon;char-offset:96421;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;96421.0;Athenae;37.97158606761233;23.723824697002375;rough;5
9d2e3fad-6254-4dc9-a501-49d65278db00;book3_thucydides_utf8.txt;Pausanias;char-offset:66014;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;66014.0;Sparta;37.08184552460426;22.424682546177092;precise;4
103e60d8-40d1-4994-8078-5202d754b576;book3_thucydides_utf8.txt;Salaethus;char-offset:37576;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;37576.0;Sparta;37.08184552460426;22.424682546177092;precise;4
